STATE,COUNTY,RISK_SCORE,HAZARD
Nevada,Humboldt,99.33184855233853,Drought
Nevada,Lyon,99.20458160992682,Drought
Nevada,Churchill,98.98186446070632,Drought
Nevada,Pershing,98.82278078269168,Drought
Nevada,Lander,98.72733057588293,Drought
Nevada,Esmeralda,98.28189627744196,Drought
Nevada,Eureka,98.18644607063317,Drought
Nevada,Lincoln,96.85014317531021,Drought
Nevada,Washoe,96.40470887686925,Drought
Nevada,Douglas,96.02290804963408,Drought
New Hampshire,Merrimack,86.63697104677061,Drought
New Hampshire,Rockingham,82.53261215399299,Drought
New Hampshire,Hillsborough,82.46897868278714,Drought
New Hampshire,Strafford,74.70569519567293,Drought
New Hampshire,Belknap,42.50715876551065,Drought
New Hampshire,Carroll,0.0,Drought
New Hampshire,Cheshire,0.0,Drought
New Hampshire,Coos,0.0,Drought
New Hampshire,Grafton,0.0,Drought
New Hampshire,Sullivan,0.0,Drought
New Jersey,Atlantic,84.12344893413936,Drought
New Jersey,Cumberland,81.57811008590518,Drought
New Jersey,Middlesex,78.11008590518614,Drought
New Jersey,Camden,78.01463569837735,Drought
New Jersey,Gloucester,77.66465160674515,Drought
New Jersey,Morris,75.97836461979,Drought
New Jersey,Burlington,75.59656379255489,Drought
New Jersey,Salem,75.50111358574611,Drought
New Jersey,Cape May,75.21476296531976,Drought
New Jersey,Mercer,74.41934457524657,Drought
New Mexico,Doña Ana,99.23639834552976,Drought
New Mexico,San Juan,99.01368119630925,Drought
New Mexico,Luna,98.63188036907412,Drought
New Mexico,Hidalgo,95.64110722239899,Drought
New Mexico,Torrance,94.90932230353167,Drought
New Mexico,Santa Fe,92.71396754692968,Drought
New Mexico,Sandoval,91.53674832962136,Drought
New Mexico,Socorro,89.9140948138721,Drought
New Mexico,Otero,88.2914412981228,Drought
New Mexico,Rio Arriba,88.03690741329939,Drought
New York,Ontario,84.47343302577156,Drought
New York,Livingston,80.81450843143494,Drought
New York,Orange,79.44638880050907,Drought
New York,Dutchess,70.25135221126313,Drought
New York,Ulster,68.3423480750875,Drought
New York,Seneca,64.77887368755965,Drought
New York,Genesee,63.25167037861915,Drought
New York,Yates,62.07445116131085,Drought
New York,Schuyler,58.001909004136174,Drought
New York,Wyoming,54.311167674196625,Drought
North Carolina,Sampson,97.55011135857461,Drought
North Carolina,Johnston,96.21380846325167,Drought
North Carolina,Wilson,96.18199172764872,Drought
North Carolina,Nash,96.05472478523703,Drought
North Carolina,Robeson,95.06840598154629,Drought
North Carolina,Harnett,93.31848552338528,Drought
North Carolina,Duplin,92.90486796054724,Drought
North Carolina,Rowan,92.74578428253261,Drought
North Carolina,Halifax,92.17308304167992,Drought
North Carolina,Wayne,91.05949729557749,Drought
North Dakota,Ward,54.12026726057907,Drought
North Dakota,Mountrail,52.84759783646198,Drought
North Dakota,Bottineau,52.68851415844735,Drought
North Dakota,McLean,52.08399618199173,Drought
North Dakota,Williams,50.62042634425707,Drought
North Dakota,Renville,50.11135857461024,Drought
North Dakota,Cavalier,49.06140629971365,Drought
North Dakota,Pembina,47.31148584155265,Drought
North Dakota,Benson,47.27966910594973,Drought
North Dakota,Walsh,46.64333439389119,Drought
Ohio,Highland,57.3337575564747,Drought
Ohio,Brown,53.80209990454979,Drought
Ohio,Clinton,52.40216353802099,Drought
Ohio,Butler,46.10244988864143,Drought
Ohio,Adams,45.179764556156535,Drought
Ohio,Warren,39.07095132039453,Drought
Ohio,Ross,34.96659242761693,Drought
Ohio,Fayette,33.598472796691055,Drought
Ohio,Pike,32.26216990136812,Drought
Ohio,Preble,32.230353165765194,Drought
Oklahoma,Texas,96.5956092904868,Drought
Oklahoma,Beaver,93.50938593700286,Drought
Oklahoma,Cimarron,93.47756920139992,Drought
Oklahoma,Wagoner,93.44575246579699,Drought
Oklahoma,Cherokee,92.80941775373849,Drought
Oklahoma,Jackson,89.18230989500478,Drought
Oklahoma,Harmon,88.06872414890232,Drought
Oklahoma,Sequoyah,86.8596881959911,Drought
Oklahoma,Greer,86.22335348393256,Drought
Oklahoma,Muskogee,85.90518612790328,Drought
Oregon,Malheur,70.85587018771874,Drought
Oregon,Klamath,67.2923958001909,Drought
Oregon,Umatilla,67.06967865097042,Drought
Oregon,Morrow,60.992682150811326,Drought
Oregon,Lake,55.83837098313714,Drought
Oregon,Jefferson,52.56124721603563,Drought
Oregon,Wasco,50.87496022908049,Drought
Oregon,Harney,50.5249761374483,Drought
Oregon,Linn,47.375119312758514,Drought
Oregon,Jackson,47.02513522112631,Drought
Pennsylvania,Chester,99.07731466751513,Drought
Pennsylvania,Berks,94.05027044225263,Drought
Pennsylvania,Bucks,84.69615017499204,Drought
Pennsylvania,York,83.61438116449253,Drought
Pennsylvania,Adams,80.90995863824372,Drought
Pennsylvania,Montgomery,76.86923321667197,Drought
Pennsylvania,Lehigh,73.52847597836461,Drought
Pennsylvania,Delaware,70.02863506204264,Drought
Pennsylvania,Northampton,68.43779828189628,Drought
Pennsylvania,Lancaster,67.48329621380846,Drought
Rhode Island,Washington,72.63760738148267,Drought
Rhode Island,Newport,68.6923321667197,Drought
Rhode Island,Providence,60.9608654152084,Drought
Rhode Island,Kent,46.134266624244354,Drought
Rhode Island,Bristol,28.12599427298759,Drought
South Carolina,Hampton,92.4912503977092,Drought
South Carolina,Darlington,89.94591154947503,Drought
South Carolina,Clarendon,87.40057270124085,Drought
South Carolina,Allendale,87.30512249443207,Drought
South Carolina,Florence,86.70060451797646,Drought
South Carolina,Horry,86.44607063315304,Drought
South Carolina,Marlboro,86.2869869551384,Drought
South Carolina,Lee,85.30066815144765,Drought
South Carolina,Bamberg,84.88705058860961,Drought
South Carolina,Dillon,84.44161629016862,Drought
South Dakota,Turner,52.91123130766784,Drought
South Dakota,Union,52.11581291759465,Drought
South Dakota,Lincoln,51.065860642698055,Drought
South Dakota,Charles Mix,50.81132675787464,Drought
South Dakota,Hutchinson,48.61597200127267,Drought
South Dakota,Minnehaha,48.425071587655104,Drought
South Dakota,Clay,47.62965319758193,Drought
South Dakota,Sully,47.15240216353802,Drought
South Dakota,McCook,46.99331848552338,Drought
South Dakota,Bennett,45.24339802736239,Drought
Tennessee,Weakley,90.80496341075404,Drought
Tennessee,Henry,87.27330575882914,Drought
Tennessee,Greene,77.44193445752465,Drought
Tennessee,Obion,76.04199809099586,Drought
Tennessee,Coffee,75.3738466433344,Drought
Tennessee,Lake,74.32389436843779,Drought
Tennessee,Cocke,74.29207763283488,Drought
Tennessee,Washington,73.9739102768056,Drought
Tennessee,Montgomery,71.17403754374801,Drought
Tennessee,Shelby,69.67865097041044,Drought
Texas,Floyd,99.45911549475024,Drought
Texas,Lubbock,99.39548202354437,Drought
Texas,Parmer,99.14094813872096,Drought
Texas,Carson,98.69551384027999,Drought
Texas,Hutchinson,98.37734648425072,Drought
Texas,Collingsworth,98.15462933503024,Drought
Texas,Wilbarger,97.93191218580972,Drought
Texas,Hall,97.64556156538339,Drought
Texas,Briscoe,97.51829462297168,Drought
Texas,Hockley,97.48647788736876,Drought
Utah,Millard,58.19280941775374,Drought
Utah,Iron,56.85650652243079,Drought
Utah,Utah,54.59751829462298,Drought
Utah,Box Elder,53.070314985682465,Drought
Utah,Juab,49.18867324212536,Drought
Utah,Cache,48.902322621699014,Drought
Utah,Uintah,48.26598790964047,Drought
Utah,Duchesne,45.78428253261215,Drought
Utah,Sanpete,45.338848234171174,Drought
Utah,Sevier,44.25707922367165,Drought
Vermont,Addison,0.0,Drought
Vermont,Bennington,0.0,Drought
Vermont,Caledonia,0.0,Drought
Vermont,Chittenden,0.0,Drought
Vermont,Essex,0.0,Drought
Vermont,Franklin,0.0,Drought
Vermont,Grand Isle,0.0,Drought
Vermont,Lamoille,0.0,Drought
Vermont,Orange,0.0,Drought
Vermont,Orleans,0.0,Drought
Virginia,Southampton,96.78650970410436,Drought
Virginia,Essex,95.83200763601654,Drought
Virginia,Isle of Wight,94.94113903913457,Drought
Virginia,Suffolk,94.8456888323258,Drought
Virginia,Hanover,94.30480432707604,Drought
Virginia,Dinwiddie,93.25485205217944,Drought
Virginia,Westmoreland,92.52306713331213,Drought
Virginia,King William,91.3458479160038,Drought
Virginia,King and Queen,91.21858097359213,Drought
Virginia,Lunenburg,88.73687559656379,Drought
Washington,Yakima,88.48234171174037,Drought
Washington,Grant,83.67801463569837,Drought
Washington,Benton,77.34648425071587,Drought
Washington,Franklin,69.64683423480751,Drought
Washington,Walla Walla,69.10594972955775,Drought
Washington,Adams,59.81546293350302,Drought
Washington,Whitman,58.860960865415215,Drought
Washington,Okanogan,58.41552656697423,Drought
Washington,Douglas,52.7521476296532,Drought
Washington,Chelan,50.84314349347757,Drought
West Virginia,Berkeley,67.10149538657333,Drought
West Virginia,Morgan,64.4925230671333,Drought
West Virginia,Jefferson,62.04263442570792,Drought
West Virginia,Hampshire,46.80241807190582,Drought
West Virginia,Mineral,38.27553293032135,Drought
West Virginia,Cabell,37.03468024180719,Drought
West Virginia,Wayne,33.0575882914413,Drought
West Virginia,Hardy,27.998727330575885,Drought
West Virginia,Grant,25.294304804327076,Drought
West Virginia,Monroe,24.24435252943048,Drought
Wisconsin,Buffalo,65.22430798600064,Drought
Wisconsin,Pierce,64.46070633153039,Drought
Wisconsin,Dunn,63.188036907413306,Drought
Wisconsin,Barron,62.456251988545965,Drought
Wisconsin,Pepin,57.11104040725422,Drought
Wisconsin,Polk,54.91568565065224,Drought
Wisconsin,St. Croix,44.288895959274576,Drought
Wisconsin,Washburn,42.47534202990773,Drought
Wisconsin,Burnett,41.90264078905505,Drought
Wisconsin,Rock,39.58001909004136,Drought
Wyoming,Big Horn,58.829144129812285,Drought
Wyoming,Fremont,53.83391664015272,Drought
Wyoming,Park,53.00668151447662,Drought
Wyoming,Goshen,52.24307986000636,Drought
Wyoming,Washakie,43.1434934775692,Drought
Wyoming,Laramie,40.02545338848233,Drought
Wyoming,Platte,38.784600699968195,Drought
Wyoming,Sheridan,33.471205854279354,Drought
Wyoming,Lincoln,32.93032134902959,Drought
Wyoming,Converse,32.198536430162264,Drought
Alabama,Mobile,94.94113903913457,Wildfire
Alabama,Baldwin,92.65033407572383,Wildfire
Alabama,Escambia,77.21921730830417,Wildfire
Alabama,Washington,66.05154311167675,Wildfire
Alabama,Jefferson,54.34298440979955,Wildfire
Alabama,Madison,54.279350938593694,Wildfire
Alabama,Covington,50.97041043588928,Wildfire
Alabama,Houston,48.934139357301945,Wildfire
Alabama,Clarke,48.87050588609609,Wildfire
Alabama,Coffee,48.55233853006682,Wildfire
Alaska,Fairbanks North Star,97.9000954502068,Wildfire
Alaska,Kenai Peninsula,97.32739420935413,Wildfire
Alaska,Southeast Fairbanks,96.46834234807508,Wildfire
Alaska,Matanuska-Susitna,91.91854915685653,Wildfire
Alaska,Yukon-Koyukuk,90.6458797327394,Wildfire
Alaska,Denali,82.05536111994908,Wildfire
Alaska,Anchorage,78.61915367483296,Wildfire
Alaska,Bethel,78.39643652561249,Wildfire
Alaska,Copper River,65.4152083996182,Wildfire
Alaska,Northwest Arctic,65.16067451479478,Wildfire
Arizona,Pima,99.74546611517657,Wildfire
Arizona,Maricopa,99.71364937957365,Wildfire
Arizona,Yavapai,99.61819917276488,Wildfire
Arizona,Coconino,99.3000318167356,Wildfire
Arizona,Gila,99.26821508113267,Wildfire
Arizona,Mohave,99.07731466751513,Wildfire
Arizona,Pinal,98.44097995545657,Wildfire
Arizona,Navajo,98.15462933503024,Wildfire
Arizona,Cochise,97.04104358892778,Wildfire
Arizona,Santa Cruz,94.55933821189946,Wildfire
Arkansas,Benton,97.2001272669424,Wildfire
Arkansas,Washington,96.97741011772192,Wildfire
Arkansas,Sebastian,93.41393573019408,Wildfire
Arkansas,Crawford,91.21858097359213,Wildfire
Arkansas,Polk,83.0098631880369,Wildfire
Arkansas,Franklin,79.86000636334713,Wildfire
Arkansas,Scott,73.6239261851734,Wildfire
Arkansas,Pope,73.36939230034999,Wildfire
Arkansas,Madison,72.16035634743875,Wildfire
Arkansas,Stone,72.03308940502704,Wildfire
California,San Diego,100.0,Wildfire
California,Riverside,99.96818326439707,Wildfire
California,San Bernardino,99.93636652879412,Wildfire
California,Los Angeles,99.90454979319122,Wildfire
California,Ventura,99.80909958638243,Wildfire
California,Orange,99.77728285077951,Wildfire
California,Kern,99.6500159083678,Wildfire
California,Madera,99.55456570155901,Wildfire
California,Santa Barbara,99.52274896595608,Wildfire
California,Tuolumne,99.49093223035317,Wildfire
Colorado,Jefferson,99.39548202354437,Wildfire
Colorado,El Paso,98.18644607063317,Wildfire
Colorado,La Plata,97.07286032453071,Wildfire
Colorado,Boulder,96.7228762328985,Wildfire
Colorado,Larimer,96.69105949729557,Wildfire
Colorado,Teller,96.40470887686925,Wildfire
Colorado,Douglas,96.1183582564429,Wildfire
Colorado,Park,92.10944957047407,Wildfire
Colorado,Clear Creek,90.80496341075404,Wildfire
Colorado,Garfield,89.78682787146039,Wildfire
Connecticut,Hartford,54.88386891504932,Wildfire
Connecticut,Fairfield,44.670696786509716,Wildfire
Connecticut,Litchfield,43.938911867642375,Wildfire
Connecticut,New London,42.02990773146675,Wildfire
Connecticut,New Haven,41.58447343302577,Wildfire
Connecticut,Tolland,37.06649697741012,Wildfire
Connecticut,Windham,32.834871142220805,Wildfire
Connecticut,Middlesex,30.8304167992364,Wildfire
Delaware,Sussex,87.90964047088768,Wildfire
Delaware,Kent,76.83741648106904,Wildfire
Delaware,New Castle,71.77855552020362,Wildfire
District of Columbia,District of Columbia,47.02513522112631,Wildfire
Florida,Orange,99.45911549475024,Wildfire
Florida,Marion,99.20458160992682,Wildfire
Florida,Polk,99.04549793191218,Wildfire
Florida,Brevard,98.91823098950049,Wildfire
Florida,Broward,98.85459751829461,Wildfire
Florida,Miami-Dade,98.66369710467704,Wildfire
Florida,Collier,98.4727966910595,Wildfire
Florida,Lake,98.40916321985365,Wildfire
Florida,Alachua,98.25007954183901,Wildfire
Florida,Volusia,98.21826280623608,Wildfire
Georgia,Chatham,95.83200763601654,Wildfire
Georgia,Glynn,94.40025453388482,Wildfire
Georgia,McIntosh,89.4368437798282,Wildfire
Georgia,Camden,89.27776010181356,Wildfire
Georgia,Bryan,87.20967228762329,Wildfire
Georgia,Liberty,86.9869551384028,Wildfire
Georgia,Pierce,83.51893095768375,Wildfire
Georgia,Effingham,82.56442888959593,Wildfire
Georgia,Ware,81.38720967228763,Wildfire
Georgia,Charlton,78.5555202036271,Wildfire
Hawaii,Honolulu,98.98186446070632,Wildfire
Hawaii,Hawaii,98.82278078269168,Wildfire
Hawaii,Maui,94.08208717785557,Wildfire
Hawaii,Kauai,91.5685650652243,Wildfire
Hawaii,Kalawao,6.076996500159083,Wildfire
Idaho,Ada,99.10913140311804,Wildfire
Idaho,Idaho,98.9500477251034,Wildfire
Idaho,Elmore,98.50461342666244,Wildfire
Idaho,Boise,97.2955774737512,Wildfire
Idaho,Valley,97.00922685332485,Wildfire
Idaho,Adams,96.3728921412663,Wildfire
Idaho,Bannock,95.86382437161949,Wildfire
Idaho,Gem,95.7683741648107,Wildfire
Idaho,Owyhee,94.43207126948776,Wildfire
Idaho,Washington,94.24117085587021,Wildfire
Illinois,Will,70.18771874005726,Wildfire
Illinois,Cook,60.73814826598791,Wildfire
Illinois,Lake,59.05186127903277,Wildfire
Illinois,McHenry,54.94750238625517,Wildfire
Illinois,Winnebago,52.91123130766784,Wildfire
Illinois,DuPage,52.81578110085905,Wildfire
Illinois,Kane,49.63410754056633,Wildfire
Illinois,Stephenson,47.78873687559656,Wildfire
Illinois,Grundy,38.27553293032135,Wildfire
Illinois,Champaign,37.671014953865736,Wildfire
Indiana,Porter,69.48775055679288,Wildfire
Indiana,Lake,69.36048361438117,Wildfire
Indiana,Allen,59.62456251988546,Wildfire
Indiana,Elkhart,56.25198854597518,Wildfire
Indiana,Warrick,55.87018771874006,Wildfire
Indiana,LaPorte,55.64747056951956,Wildfire
Indiana,Monroe,53.4521158129176,Wildfire
Indiana,Bartholomew,52.40216353802099,Wildfire
Indiana,Tippecanoe,50.747693286668785,Wildfire
Indiana,Spencer,49.984091632198535,Wildfire
Iowa,Woodbury,81.45084314349347,Wildfire
Iowa,Plymouth,69.64683423480751,Wildfire
Iowa,Johnson,67.57874642061724,Wildfire
Iowa,Polk,61.6608335984728,Wildfire
Iowa,Warren,61.629016862869875,Wildfire
Iowa,Decatur,60.29271396754693,Wildfire
Iowa,Washington,59.97454661151765,Wildfire
Iowa,Muscatine,59.910913140311806,Wildfire
Iowa,Sioux,55.233853006681514,Wildfire
Iowa,Linn,55.106586064269806,Wildfire
Kansas,Reno,94.11390391345849,Wildfire
Kansas,Butler,88.89595927457843,Wildfire
Kansas,Pottawatomie,87.43238943684378,Wildfire
Kansas,Cowley,86.82787146038817,Wildfire
Kansas,Chautauqua,86.25517021953547,Wildfire
Kansas,Riley,85.74610244988864,Wildfire
Kansas,Wabaunsee,83.32803054406618,Wildfire
Kansas,Saline,82.53261215399299,Wildfire
Kansas,Lyon,81.51447661469933,Wildfire
Kansas,Greenwood,80.8781419026408,Wildfire
Kentucky,Pike,94.27298759147313,Wildfire
Kentucky,Laurel,91.44129812281261,Wildfire
Kentucky,Floyd,91.40948138720967,Wildfire
Kentucky,Clay,91.15494750238624,Wildfire
Kentucky,Magoffin,89.72319440025454,Wildfire
Kentucky,Whitley,89.53229398663697,Wildfire
Kentucky,Jackson,87.55965637925549,Wildfire
Kentucky,Knox,86.76423798918232,Wildfire
Kentucky,Perry,85.14158447343303,Wildfire
Kentucky,Johnson,83.8052815781101,Wildfire
Louisiana,Calcasieu,94.78205536111997,Wildfire
Louisiana,Cameron,92.71396754692968,Wildfire
Louisiana,Beauregard,88.73687559656379,Wildfire
Louisiana,St. Tammany,88.57779191854915,Wildfire
Louisiana,Vernon,83.61438116449253,Wildfire
Louisiana,Allen,79.76455615653833,Wildfire
Louisiana,Jefferson Davis,79.66910594972956,Wildfire
Louisiana,Washington,78.74642061724467,Wildfire
Louisiana,Rapides,75.66019726376074,Wildfire
Louisiana,Evangeline,75.27839643652561,Wildfire
Maine,Cumberland,63.569837734648424,Wildfire
Maine,York,63.37893732103086,Wildfire
Maine,Kennebec,57.11104040725422,Wildfire
Maine,Penobscot,51.47947820553611,Wildfire
Maine,Androscoggin,49.506840598154625,Wildfire
Maine,Oxford,47.82055361119949,Wildfire
Maine,Somerset,47.15240216353802,Wildfire
Maine,Lincoln,43.01622653515749,Wildfire
Maine,Waldo,42.06172446706968,Wildfire
Maine,Aroostook,41.90264078905505,Wildfire
Maryland,Somerset,90.07317849188672,Wildfire
Maryland,Wicomico,87.05058860960865,Wildfire
Maryland,Dorchester,86.66878778237354,Wildfire
Maryland,Talbot,77.82373528475979,Wildfire
Maryland,Caroline,75.53293032134903,Wildfire
Maryland,Worcester,74.64206172446707,Wildfire
Maryland,Queen Anne's,72.12853961183583,Wildfire
Maryland,Anne Arundel,54.08845052497614,Wildfire
Maryland,Baltimore,52.14762965319758,Wildfire
Maryland,St. Mary's,48.83868915049316,Wildfire
Massachusetts,Middlesex,78.93732103086222,Wildfire
Massachusetts,Worcester,72.00127266942413,Wildfire
Massachusetts,Plymouth,69.01049952274897,Wildfire
Massachusetts,Essex,64.93795736557429,Wildfire
Massachusetts,Norfolk,63.95163856188355,Wildfire
Massachusetts,Franklin,58.32007636016545,Wildfire
Massachusetts,Barnstable,57.84282532612154,Wildfire
Massachusetts,Hampshire,55.20203627107859,Wildfire
Massachusetts,Bristol,53.48393254852052,Wildfire
Massachusetts,Hampden,50.68405981546293,Wildfire
Michigan,Oscoda,82.75532930321349,Wildfire
Michigan,Crawford,82.62806236080178,Wildfire
Michigan,Roscommon,78.49188673242125,Wildfire
Michigan,Oakland,73.24212535793828,Wildfire
Michigan,Chippewa,71.9694559338212,Wildfire
Michigan,Montmorency,71.33312122176265,Wildfire
Michigan,Kalkaska,70.8240534521158,Wildfire
Michigan,Ogemaw,70.63315303849825,Wildfire
Michigan,Iosco,69.07413299395482,Wildfire
Michigan,Otsego,66.17881005408846,Wildfire
Minnesota,Roseau,96.24562519885461,Wildfire
Minnesota,Anoka,92.90486796054724,Wildfire
Minnesota,Marshall,91.95036589245944,Wildfire
Minnesota,Polk,91.66401527203308,Wildfire
Minnesota,Beltrami,91.37766465160675,Wildfire
Minnesota,Sherburne,90.74132993954821,Wildfire
Minnesota,Pennington,90.35952911231307,Wildfire
Minnesota,Kittson,87.49602290804964,Wildfire
Minnesota,Morrison,87.01877187400572,Wildfire
Minnesota,St. Louis,86.12790327712376,Wildfire
Mississippi,Jackson,96.43652561247217,Wildfire
Mississippi,Harrison,96.34107540566336,Wildfire
Mississippi,Hancock,90.67769646834235,Wildfire
Mississippi,Pearl River,88.70505886096086,Wildfire
Mississippi,Stone,85.87336939230035,Wildfire
Mississippi,George,84.69615017499204,Wildfire
Mississippi,Forrest,82.43716194718422,Wildfire
Mississippi,Lamar,80.6554247534203,Wildfire
Mississippi,Perry,75.1511294941139,Wildfire
Mississippi,Greene,75.05567928730513,Wildfire
Missouri,Camden,86.54152083996182,Wildfire
Missouri,Newton,85.77791918549157,Wildfire
Missouri,Laclede,84.56888323258033,Wildfire
Missouri,McDonald,83.86891504931596,Wildfire
Missouri,Christian,82.15081132675788,Wildfire
Missouri,Howell,82.02354438434617,Wildfire
Missouri,Dallas,81.80082723512567,Wildfire
Missouri,Webster,81.3553929366847,Wildfire
Missouri,Greene,81.29175946547885,Wildfire
Missouri,Polk,80.62360801781738,Wildfire
Montana,Ravalli,99.68183264397072,Wildfire
Montana,Missoula,95.54565701559021,Wildfire
Montana,Flathead,94.1457206490614,Wildfire
Montana,Lincoln,92.20489977728286,Wildfire
Montana,Gallatin,89.62774419344576,Wildfire
Montana,Yellowstone,89.05504295259307,Wildfire
Montana,Lewis and Clark,88.95959274578428,Wildfire
Montana,Lake,88.48234171174037,Wildfire
Montana,Park,87.71874005727013,Wildfire
Montana,Carbon,85.90518612790328,Wildfire
Nebraska,Cherry,84.50524976137446,Wildfire
Nebraska,Sheridan,79.89182309895004,Wildfire
Nebraska,Dawes,77.85555202036271,Wildfire
Nebraska,Knox,71.07858733693922,Wildfire
Nebraska,Lancaster,68.66051543111676,Wildfire
Nebraska,Lincoln,68.50143175310212,Wildfire
Nebraska,Grant,68.18326439707286,Wildfire
Nebraska,Sioux,67.92873051224944,Wildfire
Nebraska,Holt,66.49697741011772,Wildfire
Nebraska,Washington,65.98790964047089,Wildfire
Nevada,Elko,99.84091632198536,Wildfire
Nevada,Clark,99.36366528794144,Wildfire
Nevada,Humboldt,97.83646197900096,Wildfire
Nevada,Washoe,97.64556156538339,Wildfire
Nevada,Douglas,95.57747375119312,Wildfire
Nevada,Lyon,95.00477251034044,Wildfire
Nevada,Storey,93.5412026726058,Wildfire
Nevada,Lander,92.55488386891504,Wildfire
Nevada,Eureka,92.30034998409165,Wildfire
Nevada,Carson City,87.17785555202036,Wildfire
New Hampshire,Hillsborough,78.96913776646515,Wildfire
New Hampshire,Rockingham,62.80623608017817,Wildfire
New Hampshire,Merrimack,54.66115176582883,Wildfire
New Hampshire,Grafton,52.59306395163856,Wildfire
New Hampshire,Carroll,51.7021953547566,Wildfire
New Hampshire,Cheshire,50.58860960865415,Wildfire
New Hampshire,Strafford,48.0750874960229,Wildfire
New Hampshire,Belknap,47.375119312758514,Wildfire
New Hampshire,Sullivan,35.793827553293035,Wildfire
New Hampshire,Coos,35.57111040407254,Wildfire
New Jersey,Atlantic,96.5956092904868,Wildfire
New Jersey,Ocean,95.73655742920776,Wildfire
New Jersey,Burlington,95.16385618835508,Wildfire
New Jersey,Cape May,90.61406299713649,Wildfire
New Jersey,Monmouth,90.51861279032771,Wildfire
New Jersey,Cumberland,89.85046134266625,Wildfire
New Jersey,Camden,89.24594336621062,Wildfire
New Jersey,Gloucester,85.30066815144765,Wildfire
New Jersey,Middlesex,82.27807826916958,Wildfire
New Jersey,Mercer,79.22367165128857,Wildfire
New Mexico,Roosevelt,98.72733057588293,Wildfire
New Mexico,Lincoln,98.53643016226535,Wildfire
New Mexico,Otero,98.37734648425072,Wildfire
New Mexico,Santa Fe,98.28189627744196,Wildfire
New Mexico,Lea,97.58192809417754,Wildfire
New Mexico,Colfax,97.4228444161629,Wildfire
New Mexico,Grant,96.62742602608972,Wildfire
New Mexico,San Miguel,96.1501749920458,Wildfire
New Mexico,Taos,95.89564110722239,Wildfire
New Mexico,Rio Arriba,95.60929048679604,Wildfire
New York,Suffolk,70.85587018771874,Wildfire
New York,Erie,70.56951956729239,Wildfire
New York,Dutchess,70.53770283168946,Wildfire
New York,Monroe,60.83359847279669,Wildfire
New York,Orange,60.32453070314986,Wildfire
New York,Ulster,58.829144129812285,Wildfire
New York,Westchester,57.6837416481069,Wildfire
New York,Nassau,57.65192491250398,Wildfire
New York,Onondaga,57.46102449888642,Wildfire
New York,Wayne,56.44288895959274,Wildfire
North Carolina,Brunswick,94.71842188991408,Wildfire
North Carolina,Pender,93.7002863506204,Wildfire
North Carolina,Onslow,93.19121858097358,Wildfire
North Carolina,Carteret,92.6185173401209,Wildfire
North Carolina,New Hanover,90.42316258351893,Wildfire
North Carolina,Craven,89.50047725103404,Wildfire
North Carolina,Bladen,85.68246897868278,Wildfire
North Carolina,Pamlico,84.75978364619789,Wildfire
North Carolina,Dare,82.8825962456252,Wildfire
North Carolina,Cumberland,81.92809417753737,Wildfire
North Dakota,Rolette,94.59115494750239,Wildfire
North Dakota,Emmons,91.53674832962136,Wildfire
North Dakota,McHenry,88.76869233216672,Wildfire
North Dakota,Burleigh,83.9325485205218,Wildfire
North Dakota,Ward,82.21444479796372,Wildfire
North Dakota,Bottineau,81.06904231625836,Wildfire
North Dakota,Ramsey,79.79637289214126,Wildfire
North Dakota,Benson,77.98281896277442,Wildfire
North Dakota,Walsh,77.88736875596564,Wildfire
North Dakota,Dunn,76.10563156220171,Wildfire
Ohio,Adams,77.9510022271715,Wildfire
Ohio,Highland,76.51924912503976,Wildfire
Ohio,Brown,74.26026089723193,Wildfire
Ohio,Lawrence,69.90136811963093,Wildfire
Ohio,Ross,67.99236398345529,Wildfire
Ohio,Cuyahoga,67.45147947820553,Wildfire
Ohio,Clermont,64.42888959592746,Wildfire
Ohio,Hamilton,64.17435571110404,Wildfire
Ohio,Summit,64.1107222398982,Wildfire
Ohio,Montgomery,62.61533566656061,Wildfire
Oklahoma,Le Flore,96.65924276169264,Wildfire
Oklahoma,Cherokee,96.56379255488386,Wildfire
Oklahoma,Pittsburg,96.02290804963408,Wildfire
Oklahoma,Sequoyah,95.99109131403118,Wildfire
Oklahoma,Osage,94.68660515431117,Wildfire
Oklahoma,Tulsa,94.20935412026726,Wildfire
Oklahoma,Creek,94.01845370664968,Wildfire
Oklahoma,Adair,93.98663697104676,Wildfire
Oklahoma,Delaware,93.35030225898822,Wildfire
Oklahoma,Haskell,93.25485205217944,Wildfire
Oregon,Wasco,98.63188036907412,Wildfire
Oregon,Deschutes,98.1228125994273,Wildfire
Oregon,Josephine,97.35921094495704,Wildfire
Oregon,Jackson,96.500159083678,Wildfire
Oregon,Jefferson,95.35475660197265,Wildfire
Oregon,Baker,95.10022271714922,Wildfire
Oregon,Umatilla,95.06840598154629,Wildfire
Oregon,Crook,93.92300349984093,Wildfire
Oregon,Harney,92.14126630607699,Wildfire
Oregon,Morrow,91.63219853643017,Wildfire
Pennsylvania,Pike,81.9599109131403,Wildfire
Pennsylvania,Allegheny,72.89214126630608,Wildfire
Pennsylvania,Bucks,68.40598154629335,Wildfire
Pennsylvania,Westmoreland,63.092586700604514,Wildfire
Pennsylvania,Washington,59.0836780146357,Wildfire
Pennsylvania,Monroe,57.71555838370983,Wildfire
Pennsylvania,York,56.98377346484249,Wildfire
